iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.5030271293537336,0.09412656482970796,1.532988545491549
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9372957337021144,0.1551241006957663,0.9866732685389467
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.328695563356701,0.09648956151504881,0.3594091447004801
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.2836678788757236,0.15619381147572792,1.333385913229175
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.3281371419675565,0.09462269241127436,1.358256480419393
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.2646176384192298,0.16358079264613234,0.31668702190827447
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.206950229087375,0.09987929673267903,2.238742796662471
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.4614082767677874,0.21837814428098684,3.5309201990188956
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.143544489240594,0.09307372150851384,2.173170774940671
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.0878179252787548,0.1971388960361625,2.1505691848384236
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.5549921066747079,0.13449112736355193,1.5978019621185298
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.3816606285995605,0.1836167774135777,1.440107664119511
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.2737066196397059,0.09538842289588127,0.3040696976749451
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,2.991244611827059,0.21633545645364774,3.060106326348338
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.6080338470914175,0.10669642859025677,1.641996375132199
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9623348609200534,0.09420895998625696,0.9923225042507722
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.30384816422188765,0.0983179006862367,0.3351437239991529
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.18105485008070285,0.09466798223737684,0.21118860473193138
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.36405427600554524,0.10354013223461156,0.3970121237125991
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.1248675147718842,0.09635116868231819,0.15553704430882812
21,131.97,4.2049,607.81,497.59,375.81,860.09,64.12,10.035,0.14080363302629734,0.09537272133120399,0.17116171309827127
22,97.662,0.31016,915.75,276.61,431.01,852.15,91.904,3.5934,0.2792280914584294,0.09535012016168473,0.3095789773547061
